,Date,day.t
2756,2013/8/29,22.85344907
2757,2013/8/30,23.31324074
2758,2013/8/31,23.67295718
2759,2013/9/1,23.4728125
2760,2013/9/2,23.12523148
2761,2013/9/3,22.8528588
2762,2013/9/4,22.87710648
2763,2013/9/5,22.80990741
2764,2013/9/6,22.85798032
2765,2013/9/7,23.24311921
2766,2013/9/8,23.73186343
2767,2013/9/9,24.07762732
2768,2013/9/10,23.83498264
2769,2013/9/11,22.87894097
2770,2013/9/12,22.49563079
2771,2013/9/13,22.42981482
2772,2013/9/14,22.23685764
2773,2013/9/15,21.82341435
2774,2013/9/16,21.75034144
2775,2013/9/17,21.68012731
2776,2013/9/18,21.41041667
2777,2013/9/19,21.44375
2778,2013/9/20,21.34583333
2779,2013/9/21,20.9125
2780,2013/9/22,20.43645833
2781,2013/9/23,20.69791667
2782,2013/9/24,20.8625
2783,2013/9/25,20.553125
2784,2013/9/26,19.76875
2785,2013/9/27,18.93020833
2786,2013/9/28,18.83020833
2787,2013/9/29,18.89166667
2788,2013/9/30,19.30625
2789,2013/10/1,19.3125
2790,2013/10/2,19.290625
2791,2013/10/3,18.59854167
2792,2013/10/4,16.83729167
2793,2013/10/5,16.30885417
2794,2013/10/6,16.74791667
2795,2013/10/7,17.52663158
2796,2013/10/8,17.80114583
2797,2013/10/9,17.45864583
2798,2013/10/10,17.09989583
2799,2013/10/11,16.99885417
2800,2013/10/12,16.92020833
2801,2013/10/13,16.64135417
2802,2013/10/14,16.4225
2803,2013/10/15,16.3425
2804,2013/10/16,16.4228125
2805,2013/10/17,16.8734375
2806,2013/10/18,17.24041667
2807,2013/10/19,17.57052083
2808,2013/10/20,17.87041667
2809,2013/10/21,18.01395833
2810,2013/10/22,18.03333333
2811,2013/10/23,17.95916667
2812,2013/10/24,17.26979167
2813,2013/10/25,16.43145833
2814,2013/10/26,16.15291667
2815,2013/10/27,15.94989583
2816,2013/10/28,15.29895833
2817,2013/10/29,14.91666667
2818,2013/10/30,14.58
2819,2013/10/31,14.4746875
2820,2013/11/1,14.62541667
2821,2013/11/2,14.945
2822,2013/11/3,14.43697917
2823,2013/11/4,13.25145833
2824,2013/11/5,12.67270833
2825,2013/11/6,12.7925
2826,2013/11/7,13.21302083
2827,2013/11/8,13.584375
2828,2013/11/9,13.74739583
2829,2013/11/10,13.738125
2830,2013/11/11,13.5684375
2831,2013/11/12,13.67895833
2832,2013/11/13,13.72802083
2833,2013/11/14,13.90166667
2834,2013/11/15,13.62614583
2835,2013/11/16,13.14614583
2836,2013/11/17,12.95864583
2837,2013/11/18,12.8596875
2838,2013/11/19,12.79895833
2839,2013/11/20,13.02239583
2840,2013/11/21,12.73760417
2841,2013/11/22,11.37010417
2842,2013/11/23,10.77802083
2843,2013/11/24,10.6303125
2844,2013/11/25,10.50854167
2845,2013/11/26,10.30708333
2846,2013/11/27,10.1621875
2847,2013/11/28,10.19322917
2848,2013/11/29,10.2496875
2849,2013/11/30,10.331875
2850,2013/12/1,10.425625
2851,2013/12/2,10.59145833
2852,2013/12/3,10.75291667
2853,2013/12/4,9.491145833
2854,2013/12/5,8.456354167
2855,2013/12/6,7.820416667
2856,2013/12/7,7.4590625
2857,2013/12/8,6.9703125
2858,2013/12/9,6.226041667
2859,2013/12/10,5.726458333
2860,2013/12/11,5.346458333
2861,2013/12/12,5.200416667
2862,2013/12/13,5.252395833
2863,2013/12/14,5.428125
2864,2013/12/15,5.605416667
2865,2013/12/16,5.892291667
2866,2013/12/17,6.24
2867,2013/12/18,6.586145833
2868,2013/12/19,6.8096875
2869,2013/12/20,6.376326531
2870,2014/1/1,7.195729167
2871,2014/1/2,7.38
2872,2014/1/3,7.647604167
2873,2014/1/4,7.88875
2874,2014/1/5,7.903854167
2875,2014/1/6,7.873958333
2876,2014/1/7,7.924166667
2877,2014/1/8,7.977083333
2878,2014/1/9,8.101770833
2879,2014/1/10,8.250104167
2880,2014/1/11,8.299479167
2881,2014/1/12,8.329895833
2882,2014/1/13,8.3615625
2883,2014/1/14,8.3925
2884,2014/1/15,8.504270833
2885,2014/1/16,8.6896875
2886,2014/1/17,8.859270833
2887,2014/1/18,8.96125
2888,2014/1/19,9.032291667
2889,2014/1/20,9.103854167
2890,2014/1/21,9.1215625
2891,2014/1/22,9.093125
2892,2014/1/23,9.1584375
2893,2014/1/24,9.317291667
2894,2014/1/25,9.5090625
2895,2014/1/26,9.6565625
2896,2014/1/27,9.6265625
2897,2014/1/28,9.9928125
2898,2014/1/29,10.78385417
2899,2014/1/30,11.4253125
2900,2014/1/31,11.7303125
2901,2014/2/1,11.38354167
2902,2014/2/2,10.87541667
2903,2014/2/3,10.51635417
2904,2014/2/4,10.51427083
2905,2014/2/5,10.4028125
2906,2014/2/6,10.37239583
2907,2014/2/7,10.18125
2908,2014/2/8,10.14989583
2909,2014/2/9,10.73364583
2910,2014/2/10,11.86260417
2911,2014/2/11,12.57645833
2912,2014/2/12,12.90270833
2913,2014/2/13,13.4625
2914,2014/2/14,14.18875
2915,2014/2/15,14.35833333
2916,2014/2/16,14.51416667
2917,2014/2/17,14.53479167
2918,2014/2/18,14.31489583
2919,2014/2/19,14.2325
2920,2014/2/20,13.98916667
2921,2014/2/21,13.85114583
2922,2014/2/22,13.92
2923,2014/2/23,14.09375
2924,2014/2/24,14.29541667
2925,2014/2/25,14.463125
2926,2014/2/26,14.35541667
2927,2014/2/27,14.15291667
2928,2014/2/28,14.18291667
2929,2014/3/1,14.17104167
2930,2014/3/2,14.29385417
2931,2014/3/3,14.07364583
2932,2014/3/4,14.06458333
2933,2014/3/5,14.51697917
2934,2014/3/6,15.25510417
2935,2014/3/7,15.70510417
2936,2014/3/8,15.854375
2937,2014/3/9,15.9140625
2938,2014/3/10,16.13260417
2939,2014/3/11,15.69614583
2940,2014/3/12,14.92802083
2941,2014/3/13,15.03510417
2942,2014/3/14,15.2490625
2943,2014/3/15,15.879375
2944,2014/3/16,16.96010417
2945,2014/3/17,16.88916667
2946,2014/3/18,16.4
2947,2014/3/19,16.3584375
2948,2014/3/20,17.00677083
2949,2014/3/21,17.4103125
2950,2014/3/22,17.4421875
2951,2014/3/23,17.59802083
2952,2014/3/24,17.88520833
2953,2014/3/25,17.36273684
2954,2014/3/26,16.5221875
2955,2014/3/27,16.050625
2956,2014/3/28,16.13864583
2957,2014/3/29,16.07572917
2958,2014/3/30,15.76041667
2959,2014/3/31,15.36729167
2960,2014/4/1,14.49291667
2961,2014/4/2,14.1959375
2962,2014/4/3,14.575625
2963,2014/4/4,15.05614583
2964,2014/4/5,15.408125
2965,2014/4/6,16.28583333
2966,2014/4/7,17.47136842
2967,2014/4/8,18.6575
2968,2014/4/9,19.5953125
2969,2014/4/10,20.0353125
2970,2014/4/11,20.4546875
2971,2014/4/12,19.75770833
2972,2014/4/13,19.43489583
2973,2014/4/14,19.819375
2974,2014/4/15,20.38979167
2975,2014/4/16,20.786875
2976,2014/4/17,21.22885417
2977,2014/4/18,21.50427083
2978,2014/4/19,20.90625
2979,2014/4/20,20.77354167
2980,2014/4/21,20.60583333
2981,2014/4/22,19.7040625
2982,2014/4/23,19.29395833
2983,2014/4/24,19.12958333
2984,2014/4/25,18.46447917
2985,2014/4/26,17.8209375
2986,2014/4/27,17.77833333
2987,2014/4/28,18.33104167
2988,2014/4/29,19.31708333
2989,2014/4/30,20.5746875
2990,2014/5/1,21.92479167
2991,2014/5/2,22.73010417
2992,2014/5/3,22.32645833
2993,2014/5/4,21.50583333
2994,2014/5/5,21.04885417
2995,2014/5/6,20.95208333
2996,2014/5/7,20.78927083
2997,2014/5/8,19.87739583
2998,2014/5/9,19.20302083
2999,2014/5/10,19.25458333
3000,2014/5/11,19.24020833
3001,2014/5/12,19.63291667
3002,2014/5/13,20.79604167
3003,2014/5/14,22.34041667
3004,2014/5/15,23.6684375
3005,2014/5/16,23.75458333
3006,2014/5/17,22.61697917
3007,2014/5/18,21.7309375
3008,2014/5/19,21.2696875
3009,2014/5/20,20.6046875
3010,2014/5/21,20.62166667
3011,2014/5/22,21.07895833
3012,2014/5/23,21.458125
3013,2014/5/24,21.93875
3014,2014/5/25,22.54291667
3015,2014/5/26,23.23020833
3016,2014/5/27,23.16989583
3017,2014/5/28,22.6171875
3018,2014/5/29,22.083125
3019,2014/5/30,21.89677083
3020,2014/5/31,21.80729167
3021,2014/6/1,22.529375
3022,2014/6/2,22.61739583
3023,2014/6/3,21.90677083
3024,2014/6/4,22.54885417
3025,2014/6/5,23.21302083
3026,2014/6/6,23.08989583
3027,2014/6/7,22.79479167
3028,2014/6/8,23.4609375
3029,2014/6/9,24.5721875
3030,2014/6/10,25.43020833
3031,2014/6/11,23.289375
3032,2014/6/12,21.94
3033,2014/6/13,22.00020833
3034,2014/6/14,22.63354167
3035,2014/6/15,22.665
3036,2014/6/16,21.9153125
3037,2014/6/17,21.59260417
3038,2014/6/18,22.11489583
3039,2014/6/19,22.80916667
3040,2014/6/20,23.35677083
3041,2014/6/21,23.38739583
3042,2014/6/22,22.96510417
3043,2014/6/23,22.9371875
3044,2014/6/24,23.16052083
3045,2014/6/25,23.02458333
3046,2014/6/26,22.60604167
3047,2014/6/27,22.76927083
3048,2014/6/28,23.26208333
3049,2014/6/29,24.2246875
3050,2014/6/30,25.39677083
3051,2014/7/1,25.22989583
3052,2014/7/2,24.27583333
3053,2014/7/3,NA
3054,2014/7/4,NA
3055,2014/7/5,NA
3056,2014/7/6,NA
3057,2014/7/7,NA
3058,2014/7/8,NA
3059,2014/7/9,NA
3060,2014/7/10,NA
3061,2014/7/11,NA
3062,2014/7/12,NA
3063,2014/7/13,NA
3064,2014/7/14,NA
3065,2014/7/15,NA
3066,2014/7/16,NA
3067,2014/7/17,NA
3068,2014/7/18,NA
3069,2014/7/19,NA
3070,2014/7/20,NA
3071,2014/7/21,NA
3072,2014/7/22,NA
3073,2014/7/23,NA
3074,2014/7/24,NA
3075,2014/7/25,24.81583333
3076,2014/7/26,25.98614583
3077,2014/7/27,26.17989583
3078,2014/7/28,25.31875
3079,2014/7/29,24.80208333
3080,2014/7/30,25.108125
3081,2014/7/31,25.48385417
3082,2014/8/1,25.87947917
3083,2014/8/2,25.68885417
3084,2014/8/3,24.48458333
3085,2014/8/4,22.92541667
3086,2014/8/5,21.94875
3087,2014/8/6,22.270625
3088,2014/8/7,23.49010417
3089,2014/8/8,23.8790625
3090,2014/8/9,23.82885417
3091,2014/8/10,23.23375
3092,2014/8/11,23.25697917
3093,2014/8/12,23.09677083
3094,2014/8/13,22.5725
3095,2014/8/14,22.88479167
3096,2014/8/15,23.2875
3097,2014/8/16,23.55395833
3098,2014/8/17,23.46385417
3099,2014/8/18,23.14489583
3100,2014/8/19,22.57041667
3101,2014/8/20,21.919375
3102,2014/8/21,21.9434375
3103,2014/8/22,22.37895833
3104,2014/8/23,22.510625
3105,2014/8/24,22.56125
3106,2014/8/25,21.96958333
3107,2014/8/26,21.89927083
3108,2014/8/27,22.52104167
3109,2014/8/28,23.16322917
3110,2014/8/29,23.31947917
3111,2014/8/30,23.44645833
3112,2014/8/31,23.51145833
3113,2014/9/1,23.7528125
3114,2014/9/2,23.78114583
3115,2014/9/3,23.2478125
3116,2014/9/4,22.95739583
3117,2014/9/5,22.606875
3118,2014/9/6,22.32322917
3119,2014/9/7,22.04041667
3120,2014/9/8,21.5053125
3121,2014/9/9,21.06270833
3122,2014/9/10,21.5259375
3123,2014/9/11,22.2465625
3124,2014/9/12,22.81552083
3125,2014/9/13,23.20395833
3126,2014/9/14,23.25833333
3127,2014/9/15,23.12260417
3128,2014/9/16,22.74708333
3129,2014/9/17,22.64489583
3130,2014/9/18,22.76260417
3131,2014/9/19,22.74177083
3132,2014/9/20,22.61510417
3133,2014/9/21,22.19416667
3134,2014/9/22,21.9046875
3135,2014/9/23,21.7640625
3136,2014/9/24,21.8875
3137,2014/9/25,22.02979167
3138,2014/9/26,21.76197917
3139,2014/9/27,21.53916667
3140,2014/9/28,21.16104167
3141,2014/9/29,20.71770833
3142,2014/9/30,20.59739583
3143,2014/10/1,20.08958333
3144,2014/10/2,19.76041667
3145,2014/10/3,19.9540625
3146,2014/10/4,20.5615625
3147,2014/10/5,21.1778125
3148,2014/10/6,21.740625
3149,2014/10/7,22.07864583
3150,2014/10/8,22.13125
3151,2014/10/9,21.95916667
3152,2014/10/10,21.476875
3153,2014/10/11,21.01114583
3154,2014/10/12,20.58854167
3155,2014/10/13,20.10895833
3156,2014/10/14,19.6475
3157,2014/10/15,19.28739583
3158,2014/10/16,18.9471875
3159,2014/10/17,18.5403125
3160,2014/10/18,18.49666667
3161,2014/10/19,18.87822917
3162,2014/10/20,19.091875
3163,2014/10/21,18.58875
3164,2014/10/22,18.26708333
3165,2014/10/23,18.4246875
3166,2014/10/24,18.376875
3167,2014/10/25,18.4990625
3168,2014/10/26,18.265625
3169,2014/10/27,17.61739583
3170,2014/10/28,17.22260417
3171,2014/10/29,17.1815625
3172,2014/10/30,17.341875
3173,2014/10/31,17.32739583
3174,2014/11/1,16.82510417
3175,2014/11/2,16.20760417
3176,2014/11/3,15.62
3177,2014/11/4,15.3265625
3178,2014/11/5,15.38645833
3179,2014/11/6,15.71552083
3180,2014/11/7,15.99020833
3181,2014/11/8,16.2575
3182,2014/11/9,16.47197917
3183,2014/11/10,16.62958333
3184,2014/11/11,16.38739583
3185,2014/11/12,15.9446875
3186,2014/11/13,15.79916667
3187,2014/11/14,15.59104167
3188,2014/11/15,15.29947917
3189,2014/11/16,14.37416667
3190,2014/11/17,13.46552083
3191,2014/11/18,12.6884375
3192,2014/11/19,12.4109375
3193,2014/11/20,12.50822917
3194,2014/11/21,12.640625
3195,2014/11/22,12.88927083
3196,2014/11/23,12.82625
3197,2014/11/24,12.43979167
3198,2014/11/25,12.26947917
3199,2014/11/26,12.2471875
3200,2014/11/27,12.4359375
3201,2014/11/28,12.43458333
3202,2014/11/29,12.71270833
3203,2014/11/30,12.78072917
3204,2014/12/1,12.8965625
3205,2014/12/2,13.01020833
3206,2014/12/3,13.18104167
3207,2014/12/4,13.59094737
3208,2014/12/5,13.96645833
3209,2014/12/6,14.52677083
3210,2014/12/7,14.84447917
3211,2014/12/8,14.9634375
3212,2014/12/9,14.79635417
3213,2014/12/10,14.47979167
3214,2014/12/11,13.929375
3215,2014/12/12,13.225625
3216,2014/12/13,12.41
3217,2014/12/14,11.9453125
3218,2014/12/15,11.43833333
3219,2014/12/16,11.04020833
3220,2014/12/17,11.39708333
3221,2014/12/18,11.5575
3222,2014/12/19,11.87645833
3223,2014/12/20,11.71802083
3224,2014/12/21,12.33333333
3225,2014/12/22,13.2434375
3226,2014/12/23,13.3828125
3227,2014/12/24,13.1934375
3228,2014/12/25,11.36583333
3229,2014/12/26,9.707708333
3230,2014/12/27,9.078645833
3231,2014/12/28,9.153020833
3232,2014/12/29,9.144583333
3233,2014/12/30,8.536444444
1,2015/1/16,10.5131694
2,2015/1/17,10.56429977
3,2015/1/18,10.63714699
4,2015/1/19,10.85333333
5,2015/1/20,11.04021991
6,2015/1/21,11.13974537
7,2015/1/22,11.11946181
8,2015/1/23,11.06278935
9,2015/1/24,10.97006366
10,2015/1/25,10.80712384
11,2015/1/26,10.56449653
12,2015/1/27,10.77023727
13,2015/1/28,10.97403935
14,2015/1/29,11.34219907
15,2015/1/30,11.64837384
16,2015/1/31,11.81877893
17,2015/2/1,12.00688657
18,2015/2/2,12.19818287
19,2015/2/3,12.54722222
20,2015/2/4,12.88916667
21,2015/2/5,12.93877894
22,2015/2/6,12.81665509
23,2015/2/7,13.23379051
24,2015/2/8,13.84181713
25,2015/2/9,14.39207176
26,2015/2/10,14.20510995
27,2015/2/11,13.5778588
28,2015/2/12,13.85275463
29,2015/2/13,14.398125
30,2015/2/14,14.99685185
31,2015/2/15,15.47876157
32,2015/2/16,15.76567708
33,2015/2/17,15.95849537
34,2015/2/18,15.78581597
35,2015/2/19,15.25845486
36,2015/2/20,15.08648727
37,2015/2/21,15.19528935
38,2015/2/22,15.01047454
39,2015/2/23,13.76905671
40,2015/2/24,12.95123264
41,2015/2/25,12.69752894
42,2015/2/26,12.82375
43,2015/2/27,13.15570023
44,2015/2/28,13.4043287
45,2015/3/1,13.78731481
46,2015/3/2,14.05091435
47,2015/3/3,14.13983218
48,2015/3/4,14.35788194
49,2015/3/5,14.58999421
50,2015/3/6,14.97293403
51,2015/3/7,15.41847222
52,2015/3/8,15.94144676
53,2015/3/9,16.4003125
54,2015/3/10,16.73554977
55,2015/3/11,16.8839294
56,2015/3/12,17.14046296
57,2015/3/13,17.64874421
58,2015/3/14,18.36535301
59,2015/3/15,18.8529919
60,2015/3/16,18.70139468
61,2015/3/17,18.77698495
62,2015/3/18,18.78736111
63,2015/3/19,18.94277778
64,2015/3/20,18.92189815
65,2015/3/21,18.68116898
66,2015/3/22,18.67172454
67,2015/3/23,18.46405093
68,2015/3/24,18.30739583
69,2015/3/25,18.5090625
70,2015/3/26,19.09260417
71,2015/3/27,19.62739583
72,2015/3/28,19.6146875
73,2015/3/29,19.62010417
74,2015/3/30,19.76479167
75,2015/3/31,19.35614583
76,2015/4/1,18.96052083
77,2015/4/2,18.18708333
78,2015/4/3,17.79479167
79,2015/4/4,17.62822917
80,2015/4/5,16.76010417
81,2015/4/6,16.25447917
82,2015/4/7,16.14020833
83,2015/4/8,15.90739583
84,2015/4/9,16.25427083
85,2015/4/10,16.99645833
86,2015/4/11,17.48770833
87,2015/4/12,17.96885417
88,2015/4/13,18.44760417
89,2015/4/14,17.7296875
90,2015/4/15,17.10125
91,2015/4/16,16.95729167
92,2015/4/17,17.77354167
93,2015/4/18,18.7221875
94,2015/4/19,19.67541667
95,2015/4/20,20.00364583
96,2015/4/21,19.2734375
97,2015/4/22,19.380625
98,2015/4/23,19.7040625
99,2015/4/24,19.456875
100,2015/4/25,19.05229167
101,2015/4/26,19.1890625
102,2015/4/27,19.8271875
103,2015/4/28,20.48114583
104,2015/4/29,20.4915625
105,2015/4/30,21.03375
106,2015/5/1,21.78583333
107,2015/5/2,21.90572917
108,2015/5/3,21.09479167
109,2015/5/4,20.15010417
110,2015/5/5,19.85083333
111,2015/5/6,19.885
112,2015/5/7,19.585625
113,2015/5/8,19.33708333
114,2015/5/9,19.798125
115,2015/5/10,20.0440625
116,2015/5/11,19.68614583
117,2015/5/12,18.9403125
118,2015/5/13,18.28541667
119,2015/5/14,17.93677083
120,2015/5/15,17.97291667
121,2015/5/16,18.4965625
122,2015/5/17,18.74
123,2015/5/18,18.48552083
124,2015/5/19,18.9265625
125,2015/5/20,19.39958333
126,2015/5/21,19.60010417
127,2015/5/22,19.88979167
128,2015/5/23,20.28864583
129,2015/5/24,20.72854167
130,2015/5/25,20.66
131,2015/5/26,20.17510417
132,2015/5/27,20.03
133,2015/5/28,20.166875
134,2015/5/29,20.55614583
135,2015/5/30,20.97572917
136,2015/5/31,20.7928125
137,2015/6/1,20.24708333
138,2015/6/2,20.98697917
139,2015/6/3,21.02647059
140,NA,NA
