Date,Time,Temp.C
2010/5/23,1:45,17.7
2010/5/23,2:00,17.68
2010/5/23,2:15,17.68
2010/5/23,2:30,17.7
2010/5/23,2:45,17.72
2010/5/23,3:00,17.75
2010/5/23,3:15,17.75
2010/5/23,3:30,17.7
2010/5/23,3:45,17.72
2010/5/23,4:00,17.77
2010/5/23,4:15,17.84
2010/5/23,4:30,17.94
2010/5/23,4:45,17.99
2010/5/23,5:00,18.06
2010/5/23,5:15,18.08
2010/5/23,5:30,18.11
2010/5/23,5:45,18.13
2010/5/23,6:00,18.15
2010/5/23,6:15,18.15
2010/5/23,6:30,18.15
2010/5/23,6:45,18.15
2010/5/23,7:00,18.13
2010/5/23,7:15,18.11
2010/5/23,7:30,18.11
2010/5/23,7:45,18.11
2010/5/23,8:00,18.11
2010/5/23,8:15,18.13
2010/5/23,8:30,18.13
2010/5/23,8:45,18.15
2010/5/23,9:00,18.18
2010/5/23,9:15,18.2
2010/5/23,9:30,18.27
2010/5/23,9:45,18.44
2010/5/23,10:00,18.41
2010/5/23,10:15,18.63
2010/5/23,10:30,18.68
2010/5/23,10:45,18.53
2010/5/23,11:00,18.51
2010/5/23,11:15,18.51
2010/5/23,11:30,18.53
2010/5/23,11:45,18.58
2010/5/23,12:00,18.65
2010/5/23,12:15,18.68
2010/5/23,12:30,18.72
2010/5/23,12:45,18.75
2010/5/23,13:00,18.77
2010/5/23,13:15,18.77
2010/5/23,13:30,18.77
2010/5/23,13:45,18.82
2010/5/23,14:00,18.87
2010/5/23,14:15,18.89
2010/5/23,14:30,18.99
2010/5/23,14:45,19.13
2010/5/23,15:00,19.37
2010/5/23,15:15,19.63
2010/5/23,15:30,19.32
2010/5/23,15:45,19.1
2010/5/23,16:00,19.06
2010/5/23,16:15,19.03
2010/5/23,16:30,19.06
2010/5/23,16:45,19.08
2010/5/23,17:00,19.08
2010/5/23,17:15,19.08
2010/5/23,17:30,19.08
2010/5/23,17:45,19.06
2010/5/23,18:00,19.06
2010/5/23,18:15,19.06
2010/5/23,18:30,19.08
2010/5/23,18:45,19.08
2010/5/23,19:00,19.06
2010/5/23,19:15,19.06
2010/5/23,19:30,19.03
2010/5/23,19:45,19.06
2010/5/23,20:00,19.03
2010/5/23,20:15,19.01
2010/5/23,20:30,18.96
2010/5/23,20:45,18.96
2010/5/23,21:00,18.96
2010/5/23,21:15,18.91
2010/5/23,21:30,18.89
2010/5/23,21:45,18.87
2010/5/23,22:00,18.82
2010/5/23,22:15,18.77
2010/5/23,22:30,18.75
2010/5/23,22:45,18.7
2010/5/23,23:00,18.65
2010/5/23,23:15,18.53
2010/5/23,23:30,18.46
2010/5/23,23:45,18.39
2010/5/24,0:00,18.25
2010/5/24,0:15,18.01
2010/5/24,0:30,17.92
2010/5/24,0:45,17.89
2010/5/24,1:00,17.89
2010/5/24,1:15,17.92
2010/5/24,1:30,17.92
2010/5/24,1:45,17.89
2010/5/24,2:00,17.87
2010/5/24,2:15,17.82
2010/5/24,2:30,17.77
2010/5/24,2:45,17.72
2010/5/24,3:00,17.68
2010/5/24,3:15,17.65
2010/5/24,3:30,17.68
2010/5/24,3:45,17.72
2010/5/24,4:00,17.72
2010/5/24,4:15,17.72
2010/5/24,4:30,17.72
2010/5/24,4:45,17.68
2010/5/24,5:00,17.65
2010/5/24,5:15,17.63
2010/5/24,5:30,17.63
2010/5/24,5:45,17.68
2010/5/24,6:00,17.77
2010/5/24,6:15,17.84
2010/5/24,6:30,17.89
2010/5/24,6:45,17.92
2010/5/24,7:00,17.94
2010/5/24,7:15,17.94
2010/5/24,7:30,17.96
2010/5/24,7:45,17.96
2010/5/24,8:00,17.94
2010/5/24,8:15,17.92
2010/5/24,8:30,17.92
2010/5/24,8:45,17.92
2010/5/24,9:00,17.92
2010/5/24,9:15,17.92
2010/5/24,9:30,17.94
2010/5/24,9:45,17.96
2010/5/24,10:00,17.99
2010/5/24,10:15,17.99
2010/5/24,10:30,18.03
2010/5/24,10:45,18.11
2010/5/24,11:00,18.11
2010/5/24,11:15,18.15
2010/5/24,11:30,18.27
2010/5/24,11:45,18.44
2010/5/24,12:00,18.34
2010/5/24,12:15,18.3
2010/5/24,12:30,18.3
2010/5/24,12:45,18.34
2010/5/24,13:00,18.44
2010/5/24,13:15,18.44
2010/5/24,13:30,18.51
2010/5/24,13:45,18.58
2010/5/24,14:00,18.56
2010/5/24,14:15,18.56
2010/5/24,14:30,18.58
2010/5/24,14:45,18.53
2010/5/24,15:00,18.49
2010/5/24,15:15,18.49
2010/5/24,15:30,18.56
2010/5/24,15:45,18.56
2010/5/24,16:00,18.56
2010/5/24,16:15,18.65
2010/5/24,16:30,18.72
2010/5/24,16:45,18.72
2010/5/24,17:00,18.68
2010/5/24,17:15,18.68
2010/5/24,17:30,18.65
2010/5/24,17:45,18.65
2010/5/24,18:00,18.65
2010/5/24,18:15,18.63
2010/5/24,18:30,18.6
2010/5/24,18:45,18.58
2010/5/24,19:00,18.56
2010/5/24,19:15,18.53
2010/5/24,19:30,18.53
2010/5/24,19:45,18.51
2010/5/24,20:00,18.51
2010/5/24,20:15,18.51
2010/5/24,20:30,18.51
2010/5/24,20:45,18.49
2010/5/24,21:00,18.49
2010/5/24,21:15,18.49
2010/5/24,21:30,18.49
2010/5/24,21:45,18.49
2010/5/24,22:00,18.46
2010/5/24,22:15,18.44
2010/5/24,22:30,18.41
2010/5/24,22:45,18.37
2010/5/24,23:00,18.34
2010/5/24,23:15,18.34
2010/5/24,23:30,18.34
2010/5/24,23:45,18.34
2010/5/25,0:00,18.34
2010/5/25,0:15,18.32
2010/5/25,0:30,18.27
2010/5/25,0:45,18.22
2010/5/25,1:00,18.08
2010/5/25,1:15,17.96
2010/5/25,1:30,17.84
2010/5/25,1:45,17.75
2010/5/25,2:00,17.65
2010/5/25,2:15,17.53
2010/5/25,2:30,17.46
2010/5/25,2:45,17.37
2010/5/25,3:00,17.27
2010/5/25,3:15,17.2
2010/5/25,3:30,17.15
2010/5/25,3:45,17.15
2010/5/25,4:00,17.18
2010/5/25,4:15,17.2
2010/5/25,4:30,17.3
2010/5/25,4:45,17.39
2010/5/25,5:00,17.49
2010/5/25,5:15,17.56
2010/5/25,5:30,17.68
2010/5/25,5:45,17.75
2010/5/25,6:00,17.82
2010/5/25,6:15,17.92
2010/5/25,6:30,17.96
2010/5/25,6:45,18.01
2010/5/25,7:00,18.03
2010/5/25,7:15,18.06
2010/5/25,7:30,18.03
2010/5/25,7:45,18.06
2010/5/25,8:00,18.06
2010/5/25,8:15,18.06
2010/5/25,8:30,18.11
2010/5/25,8:45,18.13
2010/5/25,9:00,18.13
2010/5/25,9:15,18.2
2010/5/25,9:30,18.2
2010/5/25,9:45,18.22
2010/5/25,10:00,18.27
2010/5/25,10:15,18.32
2010/5/25,10:30,18.32
2010/5/25,10:45,18.32
2010/5/25,11:00,18.34
2010/5/25,11:15,18.34
2010/5/25,11:30,18.37
2010/5/25,11:45,18.39
2010/5/25,12:00,18.46
2010/5/25,12:15,18.51
2010/5/25,12:30,18.39
2010/5/25,12:45,18.39
2010/5/25,13:00,18.39
2010/5/25,13:15,18.37
2010/5/25,13:30,18.37
2010/5/25,13:45,18.37
2010/5/25,14:00,18.34
2010/5/25,14:15,18.37
2010/5/25,14:30,18.39
2010/5/25,14:45,18.37
2010/5/25,15:00,18.37
2010/5/25,15:15,18.34
2010/5/25,15:30,18.37
2010/5/25,15:45,18.41
2010/5/25,16:00,18.46
2010/5/25,16:15,18.46
2010/5/25,16:30,18.41
2010/5/25,16:45,18.39
2010/5/25,17:00,18.37
2010/5/25,17:15,18.34
2010/5/25,17:30,18.39
2010/5/25,17:45,18.44
2010/5/25,18:00,18.39
2010/5/25,18:15,18.34
2010/5/25,18:30,18.32
2010/5/25,18:45,18.3
2010/5/25,19:00,18.3
2010/5/25,19:15,18.3
2010/5/25,19:30,18.27
2010/5/25,19:45,18.27
2010/5/25,20:00,18.27
2010/5/25,20:15,18.25
2010/5/25,20:30,18.25
2010/5/25,20:45,18.25
2010/5/25,21:00,18.25
2010/5/25,21:15,18.22
2010/5/25,21:30,18.22
2010/5/25,21:45,18.22
2010/5/25,22:00,18.22
2010/5/25,22:15,18.2
2010/5/25,22:30,18.2
2010/5/25,22:45,18.2
2010/5/25,23:00,18.18
2010/5/25,23:15,18.18
2010/5/25,23:30,18.18
2010/5/25,23:45,18.15
2010/5/26,0:00,18.15
2010/5/26,0:15,18.15
2010/5/26,0:30,18.15
2010/5/26,0:45,18.13
2010/5/26,1:00,18.11
2010/5/26,1:15,18.11
2010/5/26,1:30,18.03
2010/5/26,1:45,17.87
2010/5/26,2:00,17.7
2010/5/26,2:15,17.56
2010/5/26,2:30,17.44
2010/5/26,2:45,17.32
2010/5/26,3:00,17.18
2010/5/26,3:15,17.08
2010/5/26,3:30,16.99
2010/5/26,3:45,16.94
2010/5/26,4:00,16.84
2010/5/26,4:15,16.8
2010/5/26,4:30,16.8
2010/5/26,4:45,16.82
2010/5/26,5:00,16.89
2010/5/26,5:15,16.99
2010/5/26,5:30,17.08
2010/5/26,5:45,17.2
2010/5/26,6:00,17.32
2010/5/26,6:15,17.44
2010/5/26,6:30,17.58
2010/5/26,6:45,17.68
2010/5/26,7:00,17.8
2010/5/26,7:15,17.89
2010/5/26,7:30,17.94
2010/5/26,7:45,17.99
2010/5/26,8:00,18.03
2010/5/26,8:15,18.03
2010/5/26,8:30,18.06
2010/5/26,8:45,18.11
2010/5/26,9:00,18.13
2010/5/26,9:15,18.18
2010/5/26,9:30,18.18
2010/5/26,9:45,18.2
2010/5/26,10:00,18.25
2010/5/26,10:15,18.3
2010/5/26,10:30,18.32
2010/5/26,10:45,18.37
2010/5/26,11:00,18.37
2010/5/26,11:15,18.49
2010/5/26,11:30,18.51
2010/5/26,11:45,18.56
2010/5/26,12:00,18.6
2010/5/26,12:15,18.68
2010/5/26,12:30,18.77
2010/5/26,12:45,18.96
2010/5/26,13:00,19.08
2010/5/26,13:15,19.15
2010/5/26,13:30,18.79
2010/5/26,13:45,18.79
2010/5/26,14:00,18.82
2010/5/26,14:15,18.84
2010/5/26,14:30,18.89
2010/5/26,14:45,18.91
2010/5/26,15:00,18.96
2010/5/26,15:15,19.03
2010/5/26,15:30,19.08
2010/5/26,15:45,19.08
2010/5/26,16:00,19.13
2010/5/26,16:15,19.18
2010/5/26,16:30,19.29
2010/5/26,16:45,19.44
2010/5/26,17:00,19.56
2010/5/26,17:15,19.56
2010/5/26,17:30,19.51
2010/5/26,17:45,19.44
2010/5/26,18:00,19.41
2010/5/26,18:15,19.37
2010/5/26,18:30,19.39
2010/5/26,18:45,19.46
2010/5/26,19:00,19.44
2010/5/26,19:15,19.32
2010/5/26,19:30,19.18
2010/5/26,19:45,19.08
2010/5/26,20:00,19.03
2010/5/26,20:15,18.99
2010/5/26,20:30,18.94
2010/5/26,20:45,18.91
2010/5/26,21:00,18.87
2010/5/26,21:15,18.87
2010/5/26,21:30,18.82
2010/5/26,21:45,18.77
2010/5/26,22:00,18.75
2010/5/26,22:15,18.72
2010/5/26,22:30,18.72
2010/5/26,22:45,18.7
2010/5/26,23:00,18.68
2010/5/26,23:15,18.7
2010/5/26,23:30,18.7
2010/5/26,23:45,18.7
2010/5/27,0:00,18.7
2010/5/27,0:15,18.72
2010/5/27,0:30,18.75
2010/5/27,0:45,18.77
2010/5/27,1:00,18.82
2010/5/27,1:15,18.87
2010/5/27,1:30,18.94
2010/5/27,1:45,18.94
2010/5/27,2:00,18.84
2010/5/27,2:15,18.72
2010/5/27,2:30,18.6
2010/5/27,2:45,18.53
2010/5/27,3:00,18.46
2010/5/27,3:15,18.39
2010/5/27,3:30,18.3
2010/5/27,3:45,18.2
2010/5/27,4:00,18.08
2010/5/27,4:15,18.01
2010/5/27,4:30,17.92
2010/5/27,4:45,17.84
2010/5/27,5:00,17.84
2010/5/27,5:15,17.84
2010/5/27,5:30,17.89
2010/5/27,5:45,17.94
2010/5/27,6:00,18.03
2010/5/27,6:15,18.11
2010/5/27,6:30,18.2
2010/5/27,6:45,18.27
2010/5/27,7:00,18.34
2010/5/27,7:15,18.41
2010/5/27,7:30,18.46
2010/5/27,7:45,18.53
2010/5/27,8:00,18.6
2010/5/27,8:15,18.65
2010/5/27,8:30,18.68
2010/5/27,8:45,18.63
2010/5/27,9:00,18.6
2010/5/27,9:15,18.56
2010/5/27,9:30,18.51
2010/5/27,9:45,18.49
2010/5/27,10:00,18.44
2010/5/27,10:15,18.41
2010/5/27,10:30,18.39
2010/5/27,10:45,18.34
2010/5/27,11:00,18.32
2010/5/27,11:15,18.3
2010/5/27,11:30,18.27
2010/5/27,11:45,18.27
2010/5/27,12:00,18.3
2010/5/27,12:15,18.3
2010/5/27,12:30,18.32
2010/5/27,12:45,18.34
2010/5/27,13:00,18.44
2010/5/27,13:15,18.68
2010/5/27,13:30,18.89
2010/5/27,13:45,19.01
2010/5/27,14:00,18.65
2010/5/27,14:15,18.46
2010/5/27,14:30,18.46
2010/5/27,14:45,18.49
2010/5/27,15:00,18.49
2010/5/27,15:15,18.53
2010/5/27,15:30,18.58
2010/5/27,15:45,18.56
2010/5/27,16:00,18.56
2010/5/27,16:15,18.56
2010/5/27,16:30,18.58
2010/5/27,16:45,18.56
2010/5/27,17:00,18.49
2010/5/27,17:15,18.34
2010/5/27,17:30,18.18
2010/5/27,17:45,18.06
2010/5/27,18:00,17.96
2010/5/27,18:15,17.92
2010/5/27,18:30,17.87
2010/5/27,18:45,17.84
2010/5/27,19:00,17.82
2010/5/27,19:15,17.82
2010/5/27,19:30,17.84
2010/5/27,19:45,17.87
2010/5/27,20:00,17.96
2010/5/27,20:15,18.03
2010/5/27,20:30,18.13
2010/5/27,20:45,18.22
2010/5/27,21:00,18.3
2010/5/27,21:15,18.34
2010/5/27,21:30,18.34
2010/5/27,21:45,18.34
2010/5/27,22:00,18.32
2010/5/27,22:15,18.32
2010/5/27,22:30,18.3
2010/5/27,22:45,18.27
2010/5/27,23:00,18.27
2010/5/27,23:15,18.25
2010/5/27,23:30,18.2
2010/5/27,23:45,18.2
2010/5/28,0:00,18.22
2010/5/28,0:15,18.2
2010/5/28,0:30,18.15
2010/5/28,0:45,18.18
2010/5/28,1:00,18.13
2010/5/28,1:15,18.11
2010/5/28,1:30,18.03
2010/5/28,1:45,17.94
2010/5/28,2:00,17.82
2010/5/28,2:15,17.7
2010/5/28,2:30,17.58
2010/5/28,2:45,17.51
2010/5/28,3:00,17.44
2010/5/28,3:15,17.34
2010/5/28,3:30,17.23
2010/5/28,3:45,17.13
2010/5/28,4:00,17.03
2010/5/28,4:15,16.94
2010/5/28,4:30,16.87
2010/5/28,4:45,16.8
2010/5/28,5:00,16.75
2010/5/28,5:15,16.73
2010/5/28,5:30,16.7
2010/5/28,5:45,16.68
2010/5/28,6:00,16.68
2010/5/28,6:15,16.7
2010/5/28,6:30,16.73
2010/5/28,6:45,16.82
2010/5/28,7:00,16.89
2010/5/28,7:15,16.99
2010/5/28,7:30,17.08
2010/5/28,7:45,17.2
2010/5/28,8:00,17.3
2010/5/28,8:15,17.44
2010/5/28,8:30,17.53
2010/5/28,8:45,17.56
2010/5/28,9:00,17.65
2010/5/28,9:15,17.77
2010/5/28,9:30,17.87
2010/5/28,9:45,17.92
2010/5/28,10:00,17.99
2010/5/28,10:15,18.06
2010/5/28,10:30,18.06
2010/5/28,10:45,18.18
2010/5/28,11:00,18.2
2010/5/28,11:15,18.3
2010/5/28,11:30,18.34
2010/5/28,11:45,18.39
2010/5/28,12:00,18.44
2010/5/28,12:15,18.49
2010/5/28,12:30,18.53
2010/5/28,12:45,18.53
2010/5/28,13:00,18.56
2010/5/28,13:15,18.6
2010/5/28,13:30,18.7
2010/5/28,13:45,18.79
2010/5/28,14:00,18.82
2010/5/28,14:15,19.01
2010/5/28,14:30,18.99
2010/5/28,14:45,19.18
2010/5/28,15:00,18.99
2010/5/28,15:15,18.82
2010/5/28,15:30,18.91
2010/5/28,15:45,18.94
2010/5/28,16:00,18.99
2010/5/28,16:15,18.99
2010/5/28,16:30,18.99
2010/5/28,16:45,19.01
2010/5/28,17:00,19.08
2010/5/28,17:15,19.06
2010/5/28,17:30,18.99
2010/5/28,17:45,18.94
2010/5/28,18:00,18.91
2010/5/28,18:15,18.96
2010/5/28,18:30,19.03
2010/5/28,18:45,19.1
2010/5/28,19:00,19.1
2010/5/28,19:15,19.08
2010/5/28,19:30,19.06
2010/5/28,19:45,19.03
2010/5/28,20:00,19.03
2010/5/28,20:15,19.1
2010/5/28,20:30,19.1
2010/5/28,20:45,19.01
2010/5/28,21:00,18.91
2010/5/28,21:15,18.87
2010/5/28,21:30,18.84
2010/5/28,21:45,18.84
2010/5/28,22:00,18.87
2010/5/28,22:15,18.87
2010/5/28,22:30,18.87
2010/5/28,22:45,18.87
2010/5/28,23:00,18.84
2010/5/28,23:15,18.82
2010/5/28,23:30,18.82
2010/5/28,23:45,18.82
2010/5/29,0:00,18.79
2010/5/29,0:15,18.75
2010/5/29,0:30,18.72
2010/5/29,0:45,18.75
2010/5/29,1:00,18.72
2010/5/29,1:15,18.7
2010/5/29,1:30,18.7
2010/5/29,1:45,18.68
2010/5/29,2:00,18.65
2010/5/29,2:15,18.6
2010/5/29,2:30,18.58
2010/5/29,2:45,18.58
2010/5/29,3:00,18.58
2010/5/29,3:15,18.58
2010/5/29,3:30,18.56
2010/5/29,3:45,18.46
2010/5/29,4:00,18.34
2010/5/29,4:15,18.2
2010/5/29,4:30,18.06
2010/5/29,4:45,17.94
2010/5/29,5:00,17.84
2010/5/29,5:15,17.77
2010/5/29,5:30,17.72
2010/5/29,5:45,17.65
2010/5/29,6:00,17.63
2010/5/29,6:15,17.63
2010/5/29,6:30,17.65
2010/5/29,6:45,17.75
2010/5/29,7:00,17.82
2010/5/29,7:15,17.89
2010/5/29,7:30,18.01
2010/5/29,7:45,18.13
2010/5/29,8:00,18.27
2010/5/29,8:15,18.41
2010/5/29,8:30,18.49
2010/5/29,8:45,18.56
2010/5/29,9:00,18.58
2010/5/29,9:15,18.6
2010/5/29,9:30,18.65
2010/5/29,9:45,18.65
2010/5/29,10:00,18.7
2010/5/29,10:15,18.75
2010/5/29,10:30,18.79
2010/5/29,10:45,18.82
2010/5/29,11:00,18.87
2010/5/29,11:15,18.91
2010/5/29,11:30,18.94
2010/5/29,11:45,19.01
2010/5/29,12:00,19.06
2010/5/29,12:15,19.1
2010/5/29,12:30,19.15
2010/5/29,12:45,19.22
2010/5/29,13:00,19.29
2010/5/29,13:15,19.37
2010/5/29,13:30,19.46
2010/5/29,13:45,19.48
2010/5/29,14:00,19.6
2010/5/29,14:15,19.7
2010/5/29,14:30,19.77
2010/5/29,14:45,19.89
2010/5/29,15:00,19.94
2010/5/29,15:15,20.17
2010/5/29,15:30,19.82
2010/5/29,15:45,19.65
2010/5/29,16:00,19.72
2010/5/29,16:15,19.72
2010/5/29,16:30,19.75
2010/5/29,16:45,19.75
2010/5/29,17:00,19.75
2010/5/29,17:15,19.75
2010/5/29,17:30,19.82
2010/5/29,17:45,19.87
2010/5/29,18:00,19.87
2010/5/29,18:15,19.84
2010/5/29,18:30,19.82
2010/5/29,18:45,19.87
2010/5/29,19:00,19.98
2010/5/29,19:15,20.13
2010/5/29,19:30,20.25
2010/5/29,19:45,20.34
2010/5/29,20:00,20.39
2010/5/29,20:15,20.39
2010/5/29,20:30,20.37
2010/5/29,20:45,20.37
2010/5/29,21:00,20.34
2010/5/29,21:15,20.34
2010/5/29,21:30,20.2
2010/5/29,21:45,20.06
2010/5/29,22:00,19.91
2010/5/29,22:15,19.82
2010/5/29,22:30,19.75
2010/5/29,22:45,19.7
2010/5/29,23:00,19.67
2010/5/29,23:15,19.67
2010/5/29,23:30,19.65
2010/5/29,23:45,19.65
2010/5/30,0:00,19.6
2010/5/30,0:15,19.58
2010/5/30,0:30,19.56
2010/5/30,0:45,19.53
2010/5/30,1:00,19.53
2010/5/30,1:15,19.51
2010/5/30,1:30,19.53
2010/5/30,1:45,19.51
2010/5/30,2:00,19.51
2010/5/30,2:15,19.51
2010/5/30,2:30,19.51
2010/5/30,2:45,19.51
2010/5/30,3:00,19.51
2010/5/30,3:15,19.53
2010/5/30,3:30,19.6
2010/5/30,3:45,19.65
2010/5/30,4:00,19.72
2010/5/30,4:15,19.79
2010/5/30,4:30,19.77
2010/5/30,4:45,19.72
2010/5/30,5:00,19.63
2010/5/30,5:15,19.53
2010/5/30,5:30,19.41
2010/5/30,5:45,19.32
2010/5/30,6:00,19.25
2010/5/30,6:15,19.2
2010/5/30,6:30,19.13
2010/5/30,6:45,19.13
2010/5/30,7:00,19.1
2010/5/30,7:15,19.25
2010/5/30,7:30,19.48
2010/5/30,7:45,19.48
2010/5/30,8:00,19.56
2010/5/30,8:15,19.67
2010/5/30,8:30,19.77
2010/5/30,8:45,19.82
2010/5/30,9:00,19.79
2010/5/30,9:15,19.77
2010/5/30,9:30,19.75
2010/5/30,9:45,19.72
2010/5/30,10:00,19.72
2010/5/30,10:15,19.72
2010/5/30,10:30,19.77
2010/5/30,10:45,19.79
2010/5/30,11:00,19.82
2010/5/30,11:15,19.87
2010/5/30,11:30,19.91
2010/5/30,11:45,19.94
2010/5/30,12:00,20.03
2010/5/30,12:15,20.13
2010/5/30,12:30,20.2
2010/5/30,12:45,20.27
2010/5/30,13:00,20.37
2010/5/30,13:15,20.46
2010/5/30,13:30,20.53
2010/5/30,13:45,20.67
2010/5/30,14:00,20.72
2010/5/30,14:15,20.79
2010/5/30,14:30,20.84
2010/5/30,14:45,20.89
2010/5/30,15:00,20.98
2010/5/30,15:15,21.01
2010/5/30,15:30,21.25
2010/5/30,15:45,21.2
2010/5/30,16:00,21.25
2010/5/30,16:15,21.15
2010/5/30,16:30,21.01
2010/5/30,16:45,20.98
2010/5/30,17:00,21.06
2010/5/30,17:15,21.08
2010/5/30,17:30,21.06
2010/5/30,17:45,20.94
2010/5/30,18:00,20.94
2010/5/30,18:15,20.98
2010/5/30,18:30,20.98
2010/5/30,18:45,20.96
2010/5/30,19:00,20.94
2010/5/30,19:15,20.98
2010/5/30,19:30,21.08
2010/5/30,19:45,21.25
2010/5/30,20:00,21.44
2010/5/30,20:15,21.7
2010/5/30,20:30,21.89
2010/5/30,20:45,21.99
2010/5/30,21:00,22.01
2010/5/30,21:15,21.96
2010/5/30,21:30,21.89
2010/5/30,21:45,21.72
2010/5/30,22:00,21.41
2010/5/30,22:15,21.15
2010/5/30,22:30,20.96
2010/5/30,22:45,20.84
2010/5/30,23:00,20.79
2010/5/30,23:15,20.77
2010/5/30,23:30,20.75
2010/5/30,23:45,20.75
2010/5/31,0:00,20.72
2010/5/31,0:15,20.72
2010/5/31,0:30,20.7
2010/5/31,0:45,20.7
2010/5/31,1:00,20.67
2010/5/31,1:15,20.67
2010/5/31,1:30,20.67
2010/5/31,1:45,20.65
2010/5/31,2:00,20.63
2010/5/31,2:15,20.65
2010/5/31,2:30,20.63
2010/5/31,2:45,20.6
2010/5/31,3:00,20.6
2010/5/31,3:15,20.58
2010/5/31,3:30,20.56
2010/5/31,3:45,20.56
2010/5/31,4:00,20.56
2010/5/31,4:15,20.6
2010/5/31,4:30,20.65
2010/5/31,4:45,20.72
2010/5/31,5:00,20.84
2010/5/31,5:15,20.96
2010/5/31,5:30,21.06
2010/5/31,5:45,21.15
2010/5/31,6:00,21.22
2010/5/31,6:15,21.25
2010/5/31,6:30,21.2
2010/5/31,6:45,21.15
2010/5/31,7:00,21.1
2010/5/31,7:15,21.1
2010/5/31,7:30,21.1
2010/5/31,7:45,21.2
2010/5/31,8:00,21.29
2010/5/31,8:15,21.41
2010/5/31,8:30,21.27
2010/5/31,8:45,21.15
2010/5/31,9:00,21.01
2010/5/31,9:15,20.87
2010/5/31,9:30,20.77
2010/5/31,9:45,20.7
2010/5/31,10:00,20.65
2010/5/31,10:15,20.6
2010/5/31,10:30,20.63
2010/5/31,10:45,20.65
2010/5/31,11:00,20.65
2010/5/31,11:15,20.7
2010/5/31,11:30,20.7
2010/5/31,11:45,20.72
2010/5/31,12:00,20.75
2010/5/31,12:15,20.79
2010/5/31,12:30,20.87
2010/5/31,12:45,20.89
2010/5/31,13:00,20.96
2010/5/31,13:15,21.06
2010/5/31,13:30,21.08
2010/5/31,13:45,21.2
2010/5/31,14:00,21.25
2010/5/31,14:15,21.29
2010/5/31,14:30,21.37
2010/5/31,14:45,21.46
2010/5/31,15:00,21.49
2010/5/31,15:15,21.58
2010/5/31,15:30,21.6
2010/5/31,15:45,21.63
2010/5/31,16:00,21.68
2010/5/31,16:15,21.7
2010/5/31,16:30,21.72
2010/5/31,16:45,21.68
2010/5/31,17:00,21.58
2010/5/31,17:15,21.56
2010/5/31,17:30,21.51
2010/5/31,17:45,21.49
2010/5/31,18:00,21.44
2010/5/31,18:15,21.39
2010/5/31,18:30,21.34
2010/5/31,18:45,21.37
2010/5/31,19:00,21.34
2010/5/31,19:15,21.29
2010/5/31,19:30,21.29
2010/5/31,19:45,21.29
2010/5/31,20:00,21.41
2010/5/31,20:15,21.56
2010/5/31,20:30,21.7
2010/5/31,20:45,21.82
2010/5/31,21:00,21.87
2010/5/31,21:15,21.84
2010/5/31,21:30,21.82
2010/5/31,21:45,21.75
2010/5/31,22:00,21.77
2010/5/31,22:15,21.75
2010/5/31,22:30,21.65
2010/5/31,22:45,21.56
2010/5/31,23:00,21.41
2010/5/31,23:15,21.22
2010/5/31,23:30,21.08
2010/5/31,23:45,21.03
2010/6/1,0:00,20.98
2010/6/1,0:15,20.96
2010/6/1,0:30,20.94
2010/6/1,0:45,20.91
2010/6/1,1:00,20.89
2010/6/1,1:15,20.89
2010/6/1,1:30,20.87
2010/6/1,1:45,20.87
2010/6/1,2:00,20.87
2010/6/1,2:15,20.84
2010/6/1,2:30,20.84
2010/6/1,2:45,20.82
2010/6/1,3:00,20.84
2010/6/1,3:15,20.82
2010/6/1,3:30,20.82
2010/6/1,3:45,20.79
2010/6/1,4:00,20.77
2010/6/1,4:15,20.75
2010/6/1,4:30,20.7
2010/6/1,4:45,20.67
2010/6/1,5:00,20.67
2010/6/1,5:15,20.7
2010/6/1,5:30,20.75
2010/6/1,5:45,20.77
2010/6/1,6:00,20.79
2010/6/1,6:15,20.77
2010/6/1,6:30,20.75
2010/6/1,6:45,20.75
2010/6/1,7:00,20.77
2010/6/1,7:15,20.79
2010/6/1,7:30,20.84
2010/6/1,7:45,20.91
2010/6/1,8:00,20.96
2010/6/1,8:15,21.06
2010/6/1,8:30,21.13
2010/6/1,8:45,21.06
2010/6/1,9:00,21.01
2010/6/1,9:15,20.96
2010/6/1,9:30,20.89
2010/6/1,9:45,20.84
2010/6/1,10:00,20.87
2010/6/1,10:15,20.89
2010/6/1,10:30,20.91
2010/6/1,10:45,20.94
2010/6/1,11:00,20.96
2010/6/1,11:15,20.96
2010/6/1,11:30,21.03
2010/6/1,11:45,21.08
2010/6/1,12:00,21.15
2010/6/1,12:15,21.15
2010/6/1,12:30,21.22
2010/6/1,12:45,21.25
2010/6/1,13:00,21.29
2010/6/1,13:15,21.34
2010/6/1,13:30,21.39
2010/6/1,13:45,21.41
2010/6/1,14:00,21.46
2010/6/1,14:15,21.51
2010/6/1,14:30,21.53
2010/6/1,14:45,21.58
2010/6/1,15:00,21.63
2010/6/1,15:15,21.68
2010/6/1,15:30,21.72
2010/6/1,15:45,21.75
2010/6/1,16:00,21.75
2010/6/1,16:15,21.75
2010/6/1,16:30,21.75
2010/6/1,16:45,21.72
2010/6/1,17:00,21.8
2010/6/1,17:15,21.77
2010/6/1,17:30,21.75
2010/6/1,17:45,21.75
2010/6/1,18:00,21.72
2010/6/1,18:15,21.7
2010/6/1,18:30,21.68
